HIPPS Code,Definition
3AHKW,"Late Episode, 0-13 therapies,Clinical Severity Level 1, Functional Severity Level 3,Service Severity Level 1,Supply Severity Level 5, supplies provided"
3AHKX,"Late Episode, 0-13 therapies,Clinical Severity Level 1, Functional Severity Level 3,Service Severity Level 1,Supply Severity Level 6, supplies provided"
3AHK1,"Late Episode, 0-13 therapies,Clinical Severity Level 1, Functional Severity Level 3,Service Severity Level 1,Supply Severity Level 1, supplies not provided"
3AHK2,"Late Episode, 0-13 therapies,Clinical Severity Level 1, Functional Severity Level 3,Service Severity Level 1,Supply Severity Level 2, supplies not provided"
3AHK3,"Late Episode, 0-13 therapies,Clinical Severity Level 1, Functional Severity Level 3,Service Severity Level 1,Supply Severity Level 3, supplies not provided"
3AHK4,"Late Episode, 0-13 therapies,Clinical Severity Level 1, Functional Severity Level 3,Service Severity Level 1,Supply Severity Level 4, supplies not provided"
3AHK5,"Late Episode, 0-13 therapies,Clinical Severity Level 1, Functional Severity Level 3,Service Severity Level 1,Supply Severity Level 5, supplies not provided"
3AHK6,"Late Episode, 0-13 therapies,Clinical Severity Level 1, Functional Severity Level 3,Service Severity Level 1,Supply Severity Level 6, supplies not provided"
3AHLS,"Late Episode, 0-13 therapies,Clinical Severity Level 1, Functional Severity Level 3,Service Severity Level 2,Supply Severity Level 1, supplies provided"
3AHLT,"Late Episode, 0-13 therapies,Clinical Severity Level 1, Functional Severity Level 3,Service Severity Level 2,Supply Severity Level 2, supplies provided"
3AHLU,"Late Episode, 0-13 therapies,Clinical Severity Level 1, Functional Severity Level 3,Service Severity Level 2,Supply Severity Level 3, supplies provided"
3AHLV ,"Late Episode, 0-13 therapies,Clinical Severity Level 1, Functional Severity Level 3,Service Severity Level 2,Supply Severity Level 4, supplies provided"
3AHLW,"Late Episode, 0-13 therapies,Clinical Severity Level 1, Functional Severity Level 3,Service Severity Level 2,Supply Severity Level 5, supplies provided"
3AHLX,"Late Episode, 0-13 therapies,Clinical Severity Level 1, Functional Severity Level 3,Service Severity Level 2,Supply Severity Level 6, supplies provided"
3AHL1,"Late Episode, 0-13 therapies,Clinical Severity Level 1, Functional Severity Level 3,Service Severity Level 2,Supply Severity Level 1, supplies not provided"
3AHL2,"Late Episode, 0-13 therapies,Clinical Severity Level 1, Functional Severity Level 3,Service Severity Level 2,Supply Severity Level 2, supplies not provided"
3AHL3,"Late Episode, 0-13 therapies,Clinical Severity Level 1, Functional Severity Level 3,Service Severity Level 2,Supply Severity Level 3, supplies not provided"
3AHL4,"Late Episode, 0-13 therapies,Clinical Severity Level 1, Functional Severity Level 3,Service Severity Level 2,Supply Severity Level 4, supplies not provided"
3AHL5,"Late Episode, 0-13 therapies,Clinical Severity Level 1, Functional Severity Level 3,Service Severity Level 2,Supply Severity Level 5, supplies not provided"
3AHL6,"Late Episode, 0-13 therapies,Clinical Severity Level 1, Functional Severity Level 3,Service Severity Level 2,Supply Severity Level 6, supplies not provided"
3AHMS,"Late Episode, 0-13 therapies,Clinical Severity Level 1, Functional Severity Level 3,Service Severity Level 3,Supply Severity Level 1, supplies provided"
3AHMT,"Late Episode, 0-13 therapies,Clinical Severity Level 1, Functional Severity Level 3,Service Severity Level 3,Supply Severity Level 2, supplies provided"
3AHMU,"Late Episode, 0-13 therapies,Clinical Severity Level 1, Functional Severity Level 3,Service Severity Level 3,Supply Severity Level 3, supplies provided"
3AHMV ,"Late Episode, 0-13 therapies,Clinical Severity Level 1, Functional Severity Level 3,Service Severity Level 3,Supply Severity Level 4, supplies provided"
3AHMW,"Late Episode, 0-13 therapies,Clinical Severity Level 1, Functional Severity Level 3,Service Severity Level 3,Supply Severity Level 5, supplies provided"
3AHMX,"Late Episode, 0-13 therapies,Clinical Severity Level 1, Functional Severity Level 3,Service Severity Level 3,Supply Severity Level 6, supplies provided"
3AHM1,"Late Episode, 0-13 therapies,Clinical Severity Level 1, Functional Severity Level 3,Service Severity Level 3,Supply Severity Level 1, supplies not provided"
3AHM2,"Late Episode, 0-13 therapies,Clinical Severity Level 1, Functional Severity Level 3,Service Severity Level 3,Supply Severity Level 2, supplies not provided"
3AHM3,"Late Episode, 0-13 therapies,Clinical Severity Level 1, Functional Severity Level 3,Service Severity Level 3,Supply Severity Level 3, supplies not provided"
3AHM4,"Late Episode, 0-13 therapies,Clinical Severity Level 1, Functional Severity Level 3,Service Severity Level 3,Supply Severity Level 4, supplies not provided"
3AHM5,"Late Episode, 0-13 therapies,Clinical Severity Level 1, Functional Severity Level 3,Service Severity Level 3,Supply Severity Level 5, supplies not provided"
3AHM6,"Late Episode, 0-13 therapies,Clinical Severity Level 1, Functional Severity Level 3,Service Severity Level 3,Supply Severity Level 6, supplies not provided"
3AHNS,"Late Episode, 0-13 therapies,Clinical Severity Level 1, Functional Severity Level 3,Service Severity Level 4,Supply Severity Level 1, supplies provided"
3AHNT,"Late Episode, 0-13 therapies,Clinical Severity Level 1, Functional Severity Level 3,Service Severity Level 4,Supply Severity Level 2, supplies provided"
3AHNU,"Late Episode, 0-13 therapies,Clinical Severity Level 1, Functional Severity Level 3,Service Severity Level 4,Supply Severity Level 3, supplies provided"
3AHNV ,"Late Episode, 0-13 therapies,Clinical Severity Level 1, Functional Severity Level 3,Service Severity Level 4,Supply Severity Level 4, supplies provided"
3AHNW,"Late Episode, 0-13 therapies,Clinical Severity Level 1, Functional Severity Level 3,Service Severity Level 4,Supply Severity Level 5, supplies provided"
3AHNX,"Late Episode, 0-13 therapies,Clinical Severity Level 1, Functional Severity Level 3,Service Severity Level 4,Supply Severity Level 6, supplies provided"
3AHN1,"Late Episode, 0-13 therapies,Clinical Severity Level 1, Functional Severity Level 3,Service Severity Level 4,Supply Severity Level 1, supplies not provided"
3AHN2,"Late Episode, 0-13 therapies,Clinical Severity Level 1, Functional Severity Level 3,Service Severity Level 4,Supply Severity Level 2, supplies not provided"
3AHN3,"Late Episode, 0-13 therapies,Clinical Severity Level 1, Functional Severity Level 3,Service Severity Level 4,Supply Severity Level 3, supplies not provided"
3AHN4,"Late Episode, 0-13 therapies,Clinical Severity Level 1, Functional Severity Level 3,Service Severity Level 4,Supply Severity Level 4, supplies not provided"
3AHN5,"Late Episode, 0-13 therapies,Clinical Severity Level 1, Functional Severity Level 3,Service Severity Level 4,Supply Severity Level 5, supplies not provided"
3AHN6,"Late Episode, 0-13 therapies,Clinical Severity Level 1, Functional Severity Level 3,Service Severity Level 4,Supply Severity Level 6, supplies not provided"
3AHPS,"Late Episode, 0-13 therapies,Clinical Severity Level 1, Functional Severity Level 3,Service Severity Level 5,Supply Severity Level 1, supplies provided"
3AHPT,"Late Episode, 0-13 therapies,Clinical Severity Level 1, Functional Severity Level 3,Service Severity Level 5,Supply Severity Level 2, supplies provided"
3AHPU,"Late Episode, 0-13 therapies,Clinical Severity Level 1, Functional Severity Level 3,Service Severity Level 5,Supply Severity Level 3, supplies provided"
3AHPV ,"Late Episode, 0-13 therapies,Clinical Severity Level 1, Functional Severity Level 3,Service Severity Level 5,Supply Severity Level 4, supplies provided"
3AHPW,"Late Episode, 0-13 therapies,Clinical Severity Level 1, Functional Severity Level 3,Service Severity Level 5,Supply Severity Level 5, supplies provided"
3AHPX,"Late Episode, 0-13 therapies,Clinical Severity Level 1, Functional Severity Level 3,Service Severity Level 5,Supply Severity Level 6, supplies provided"
3AHP1,"Late Episode, 0-13 therapies,Clinical Severity Level 1, Functional Severity Level 3,Service Severity Level 5,Supply Severity Level 1, supplies not provided"
3AHP2,"Late Episode, 0-13 therapies,Clinical Severity Level 1, Functional Severity Level 3,Service Severity Level 5,Supply Severity Level 2, supplies not provided"
3AHP3,"Late Episode, 0-13 therapies,Clinical Severity Level 1, Functional Severity Level 3,Service Severity Level 5,Supply Severity Level 3, supplies not provided"
3AHP4,"Late Episode, 0-13 therapies,Clinical Severity Level 1, Functional Severity Level 3,Service Severity Level 5,Supply Severity Level 4, supplies not provided"
3AHP5,"Late Episode, 0-13 therapies,Clinical Severity Level 1, Functional Severity Level 3,Service Severity Level 5,Supply Severity Level 5, supplies not provided"
3AHP6,"Late Episode, 0-13 therapies,Clinical Severity Level 1, Functional Severity Level 3,Service Severity Level 5,Supply Severity Level 6, supplies not provided"
3BFKS,"Late Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 1,Supply Severity Level 1, supplies provided"
3BFKT,"Late Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 1,Supply Severity Level 2, supplies provided"
3BFKU,"Late Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 1,Supply Severity Level 3, supplies provided"
3BFKV ,"Late Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 1,Supply Severity Level 4, supplies provided"
3BFKW,"Late Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 1,Supply Severity Level 5, supplies provided"
3BFKX,"Late Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 1,Supply Severity Level 6, supplies provided"
3BFK1,"Late Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 1,Supply Severity Level 1, supplies not provided"
3BFK2,"Late Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 1,Supply Severity Level 2, supplies not provided"
3BFK3,"Late Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 1,Supply Severity Level 3, supplies not provided"
3BFK4,"Late Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 1,Supply Severity Level 4, supplies not provided"
3BFK5,"Late Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 1,Supply Severity Level 5, supplies not provided"
3BFK6,"Late Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 1,Supply Severity Level 6, supplies not provided"
3BFLS,"Late Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 2,Supply Severity Level 1, supplies provided"
3BFLT,"Late Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 2,Supply Severity Level 2, supplies provided"
3BFLU,"Late Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 2,Supply Severity Level 3, supplies provided"
3BFLV ,"Late Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 2,Supply Severity Level 4, supplies provided"
3BFLW,"Late Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 2,Supply Severity Level 5, supplies provided"
3BFLX,"Late Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 2,Supply Severity Level 6, supplies provided"
3BFL1,"Late Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 2,Supply Severity Level 1, supplies not provided"
3BFL2,"Late Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 2,Supply Severity Level 2, supplies not provided"
3BFL3,"Late Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 2,Supply Severity Level 3, supplies not provided"
3BFL4,"Late Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 2,Supply Severity Level 4, supplies not provided"
3BFL5,"Late Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 2,Supply Severity Level 5, supplies not provided"
3BFL6,"Late Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 2,Supply Severity Level 6, supplies not provided"
3BFMS,"Late Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 3,Supply Severity Level 1, supplies provided"
3BFMT,"Late Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 3,Supply Severity Level 2, supplies provided"
3BFMU,"Late Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 3,Supply Severity Level 3, supplies provided"
3BFMV ,"Late Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 3,Supply Severity Level 4, supplies provided"
3BFMW,"Late Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 3,Supply Severity Level 5, supplies provided"
3BFMX,"Late Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 3,Supply Severity Level 6, supplies provided"
3BFM1,"Late Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 3,Supply Severity Level 1, supplies not provided"
3BFM2,"Late Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 3,Supply Severity Level 2, supplies not provided"
