72.53,Tot brch extrac w forcep,Total breech extraction with forceps to aftercoming head
72.54,Tot breech extrac NEC,Other total breech extraction
72.6,Forceps-aftercoming head,Forceps application to aftercoming head
72.71,Vacuum ext del w episiot,Vacuum extraction with episiotomy
72.79,Vacuum extract del NEC,Other vacuum extraction
72.8,Instrument delivery NEC,Other specified instrumental delivery
72.9,Instrument delivery NOS,Unspecified instrumental delivery
73.01,Induct labor-rupt memb,Induction of labor by artificial rupture of membranes
73.09,Artif rupt membranes NEC,Other artificial rupture of membranes
73.1,Surg induct labor NEC,Other surgical induction of labor
73.21,Int/comb version no extr,Internal and combined version without extraction
73.22,Int/comb version w extr,Internal and combined version with extraction
73.3,Failed forceps,Failed forceps
73.4,Medical induction labor,Medical induction of labor
73.51,Manual rotat fetal head,Manual rotation of fetal head
73.59,Manual assist deliv NEC,Other manually assisted delivery
73.6,Episiotomy,Episiotomy
73.8,Fetal ops-facilitate del,Operations on fetus to facilitate delivery
73.91,Ext version-assist deliv,External version assisting delivery
73.92,Replace prolapsed cord,Replacement of prolapsed umbilical cord
73.93,Incis cx to assist deliv,Incision of cervix to assist delivery
73.94,Pubiotomy to assist del,Pubiotomy to assist delivery
73.99,Ops assisting deliv NEC,Other operations assisting delivery
74.0,Classical c-section,Classical cesarean section
74.1,Low cervical c-section,Low cervical cesarean section
74.2,Extraperitoneal c-sect,Extraperitoneal cesarean section
74.3,Rem extratub ectop preg,Removal of extratubal ectopic pregnancy
74.4,Cesarean section NEC,Cesarean section of other specified type
74.91,Hysterotomy to termin pg,Hysterotomy to terminate pregnancy
74.99,Cesarean section NOS,Other cesarean section of unspecified type
75.0,Intra-amnion inj for ab,Intra-amniotic injection for abortion
75.1,Diagnostic amniocentesis,Diagnostic amniocentesis
75.2,Intrauterine transfusion,Intrauterine transfusion
75.31,Amnioscopy,Amnioscopy
75.32,Fetal ekg,Fetal EKG (scalp)
75.33,Fetal blood sample/bx,Fetal blood sampling and biopsy
75.34,Other fetal monitoring,Other fetal monitoring
75.35,Dx proc fetus/amnion NEC,Other diagnostic procedures on fetus and amnion
75.36,Correction fetal defect,Correction of fetal defect
75.37,Amnioinfusion,Amnioinfusion
75.38,Fetal pulse oximetry,Fetal pulse oximetry
75.4,Manual removal-placenta,Manual removal of retained placenta
75.50,Repair ob lac uterus NOS,"Repair of current obstetric laceration of uterus, not otherwise specified"
75.51,Repair ob lacerat cervix,Repair of current obstetric laceration of cervix
75.52,Repair ob lac corp uteri,Repair of current obstetric laceration of corpus uteri
75.61,Repair ob lac blad/ureth,Repair of current obstetric laceration of bladder and urethra
75.62,Repair ob lac rect/anus,Repair of current obstetric laceration of rectum and sphincter ani
75.69,Repair ob laceration NEC,Repair of other current obstetric laceration
75.7,Manual explor uterus p/p,"Manual exploration of uterine cavity, postpartum"
75.8,Ob tamponade uterus/vag,Obstetric tamponade of uterus or vagina
75.91,Evac ob inc hemat perin,Evacuation of obstetrical incisional hematoma of perineum
75.92,Evac ob hemat vulva/vag,Evacuation of other hematoma of vulva or vagina
75.93,Surg corr invert uterus,Surgical correction of inverted uterus
75.94,Man replac invert uterus,Immediate postpartum manual replacement of inverted uterus
75.99,Obstetric operation NEC,Other obstetric operations
76.01,Facial bone sequestrect,Sequestrectomy of facial bone
76.09,Facial bone incision NEC,Other incision of facial bone
76.11,Facial bone biopsy,Biopsy of facial bone
76.19,Facial bone dx proc NEC,Other diagnostic procedures on facial bones and joints
76.2,Destruct facial bone les,Local excision or destruction of lesion of facial bone
76.31,Partial mandibulectomy,Partial mandibulectomy
76.39,Part facial ostectom NEC,Partial ostectomy of other facial bone
76.41,Tot mandibulec w reconst,Total mandibulectomy with synchronous reconstruction
76.42,Total mandibulectomy NEC,Other total mandibulectomy
76.43,Mandibular reconst NEC,Other reconstruction of mandible
77.45,Femoral biopsy,"Biopsy of bone, femur"
76.44,Tot face ostect w recons,Total ostectomy of other facial bone with synchronous reconstruction
76.45,Tot face bone ostect NEC,Other total ostectomy of other facial bone
76.46,Facial bone reconstr NEC,Other reconstruction of other facial bone
76.5,Temporomand arthroplasty,Temporomandibular arthroplasty
76.61,Cl osteoplasty mand rami,Closed osteoplasty [osteotomy] of mandibular ramus
76.62,Open osteoplas mand rami,Open osteoplasty [osteotomy] of mandibular ramus
76.63,Osteoplasty mandible bdy,Osteoplasty [osteotomy] of body of mandible
76.64,Mand orthognathic op NEC,Other orthognathic surgery on mandible
76.65,Seg osteoplasty maxilla,Segmental osteoplasty [osteotomy] of maxilla
76.66,Tot osteoplasty maxilla,Total osteoplasty [osteotomy] of maxilla
76.67,Reduction genioplasty,Reduction genioplasty
76.68,Augmentation genioplasty,Augmentation genioplasty
76.69,Facial bone repair NEC,Other facial bone repair
76.70,Reduction facial fx NOS,"Reduction of facial fracture, not otherwise specified"
76.71,Cl reduct malar/zygo fx,Closed reduction of malar and zygomatic fracture
76.72,Opn reduct malar/zygo fx,Open reduction of malar and zygomatic fracture
76.73,Cl reduct maxillary fx,Closed reduction of maxillary fracture
76.74,Open reduct maxillary fx,Open reduction of maxillary fracture
76.75,Cl reduct mandible fx,Closed reduction of mandibular fracture
76.76,Open reduct mandible fx,Open reduction of mandibular fracture
76.77,Open reduct alveolar fx,Open reduction of alveolar fracture
76.78,Cl reduct facial fx NEC,Other closed reduction of facial fracture
76.79,Open reduct face fx NEC,Other open reduction of facial fracture
76.91,Bone graft to face bone,Bone graft to facial bone
76.92,Syn implant to face bone,Insertion of synthetic implant in facial bone
76.93,Clos reduct tm dislocat,Closed reduction of temporomandibular dislocation
76.94,Open reduct tm dislocat,Open reduction of temporomandibular dislocation
76.95,Tm manipulation NEC,Other manipulation of temporomandibular joint
76.96,Injec therap sbst tm jnt,Injection of therapeutic substance into temporomandibular joint
76.97,Remove int fix face bone,Removal of internal fixation device from facial bone
76.99,Facial bone/jnt op NEC,Other operations on facial bones and joints
77.00,Sequestrectomy NOS,"Sequestrectomy, unspecified site"
77.01,Chest cage sequestrec,"Sequestrectomy, scapula, clavicle, and thorax [ribs and sternum]"
77.02,Humerus sequestrectomy,"Sequestrectomy, humerus"
77.03,Radius & ulna sequestrec,"Sequestrectomy, radius and ulna"
77.04,Metacarp/carp sequestrec,"Sequestrectomy, carpals and metacarpals"
77.05,Femoral sequestrectomy,"Sequestrectomy, femur"
77.06,Patellar sequestrectomy,"Sequestrectomy, patella"
77.07,Tibia/fibula sequestrec,"Sequestrectomy, tibia and fibula"
77.08,Metatar/tar sequestrec,"Sequestrectomy, tarsals and metatarsals"
77.09,Sequestrectomy NEC,"Sequestrectomy, other bones"
77.10,Other bone incision NOS,"Other incision of bone without division, unspecified site"
77.11,Other chest cage incis,"Other incision of bone without division, scapula, clavicle, and thorax [ribs and sternum]"
77.12,Other humerus incision,"Other incision of bone without division, humerus"
77.13,Other radius/ulna incis,"Other incision of bone without division, radius and ulna"
77.14,Oth metacarp/carp incis,"Other incision of bone without division, carpals and metacarpals"
77.15,Other femoral incision,"Other incision of bone without division, femur"
77.16,Other patellar incision,"Other incision of bone without division, patella"
77.17,Other tibia/fibula incis,"Other incision of bone without division, tibia and fibula"
77.18,Oth metatars/tars incis,"Other incision of bone without division, tarsals and metatarsals"
77.19,Bone incis w/o div NEC,"Other incision of bone without division, other bones"
77.20,Wedge osteotomy NOS,"Wedge osteotomy, unspecified site"
77.21,Chest cage wedg osteotom,"Wedge osteotomy, scapula, clavicle, and thorax [ribs and sternum]"
77.22,Humerus wedge osteotomy,"Wedge osteotomy, humerus"
77.23,Radius/ulna wedg osteoto,"Wedge osteotomy, radius and ulna"
77.24,Metacar/car wedg osteoto,"Wedge osteotomy, carpals and metacarpals"
77.25,Femoral wedge osteotomy,"Wedge osteotomy, femur"
77.26,Patellar wedge osteotomy,"Wedge osteotomy, patella"
77.27,Tibia/fibul wedg osteot,"Wedge osteotomy, tibia and fibula"
77.28,Metatar/tar wedg osteot,"Wedge osteotomy, tarsals and metatarsals"
77.29,Wedge osteotomy NEC,"Wedge osteotomy, other bones"
77.30,Other bone division NOS,"Other division of bone, unspecified site"
77.31,Chest cage bone div NEC,"Other division of bone, scapula, clavicle, and thorax [ribs and sternum]"
77.32,Humerus division NEC,"Other division of bone, humerus"
77.33,Radius/ulna division NEC,"Other division of bone, radius and ulna"
77.34,Metacar/car division NEC,"Other division of bone, carpals and metacarpals"
77.35,Femoral division NEC,"Other division of bone, femur"
77.36,Patellar division NEC,"Other division of bone, patella"
77.37,Tibia/fibula div NEC,"Other division of bone, tibia and fibula"
77.38,Metatar/tar division NEC,"Other division of bone, tarsals and metatarsals"
77.39,Bone division NEC,"Other division of bone, other bones"
77.40,Bone biopsy NOS,"Biopsy of bone, unspecified site"
77.41,Chest cage bone biopsy,"Biopsy of bone, scapula, clavicle, and thorax [ribs and sternum]"
77.42,Humerus biopsy,"Biopsy of bone, humerus"
77.43,Radius & ulna biopsy,"Biopsy of bone, radius and ulna"
77.44,Metacarpal/carpal biopsy,"Biopsy of bone, carpals and metacarpals"
77.46,Patellar biopsy,"Biopsy of bone, patella"
77.47,Tibia & fibula biopsy,"Biopsy of bone, tibia and fibula"
77.48,Metatarsal/tarsal biopsy,"Biopsy of bone, tarsals and metatarsals"
77.49,Bone biopsy NEC,"Biopsy of bone, other bones"
77.51,Bunionect/sft/osteotomy,Bunionectomy with soft tissue correction and osteotomy of the first metatarsal
77.52,Bunionect/sft/arthrodes,Bunionectomy with soft tissue correction and arthrodesis
77.53,Oth bunionect w sft corr,Other bunionectomy with soft tissue correction
77.54,Exc correct bunionette,Excision or correction of bunionette
77.56,Repair of hammer toe,Repair of hammer toe
77.57,Repair of claw toe,Repair of claw toe
77.58,"Oth exc, fus, repair toe","Other excision, fusion and repair of toes"
77.59,Bunionectomy NEC,Other bunionectomy
77.60,Loc exc bone lesion NOS,"Local excision of lesion or tissue of bone, unspecified site"
77.61,Exc chest cage bone les,"Local excision of lesion or tissue of bone, scapula, clavicle, and thorax [ribs and sternum]"
77.62,Loc exc bone les humerus,"Local excision of lesion or tissue of bone, humerus"
77.63,Loc exc les radius/ulna,"Local excision of lesion or tissue of bone, radius and ulna"
77.64,Loc exc les metacar/car,"Local excision of lesion or tissue of bone, carpals and metacarpals"
77.65,Loc exc bone les femur,"Local excision of lesion or tissue of bone, femur"
77.66,Loc exc bone les patella,"Local excision of lesion or tissue of bone, patella"
77.67,Loc exc les tibia/fibula,"Local excision of lesion or tissue of bone, tibia and fibula"
77.68,Loc exc les metatar/tar,"Local excision of lesion or tissue of bone, tarsals and metatarsals"
77.69,Loc exc bone lesion NEC,"Local excision of lesion or tissue of bone, other bones"
77.70,Excise bone for grft NOS,"Excision of bone for graft, unspecified site"
77.71,Ex chest cage bone-gft,"Excision of bone for graft, scapula, clavicle, and thorax [ribs and sternum]"
77.72,Excise humerus for graft,"Excision of bone for graft, humerus"
77.73,Excis radius/ulna-graft,"Excision of bone for graft, radius and ulna"
77.74,Excis metacar/car-graft,"Excision of bone for graft, carpals and metacarpals"
77.75,Excise femur for graft,"Excision of bone for graft, femur"
77.76,Excise patella for graft,"Excision of bone for graft, patella"
77.77,Excise tib/fib for graft,"Excision of bone for graft, tibia and fibula"
77.78,Excis metatar/tar-graft,"Excision of bone for graft, tarsals and metatarsals"
77.79,Excise bone for gft NEC,"Excision of bone for graft, other bones"
77.80,Oth part ostectomy NOS,"Other partial ostectomy, unspecified site"
77.81,Oth chest cage ostectomy,"Other partial ostectomy, scapula, clavicle, and thorax [ribs and sternum]"
77.82,Partial humerectomy NEC,"Other partial ostectomy, humerus"
77.83,Part ostect-radius/ulna,"Other partial ostectomy, radius and ulna"
77.84,Part ostect-metacar/car,"Other partial ostectomy, carpals and metacarpals"
77.85,Part ostectomy-femur,"Other partial ostectomy, femur"
77.86,Partial patellectomy,"Other partial ostectomy, patella"
77.87,Part ostect-tibia/fibula,"Other partial ostectomy, tibia and fibula"
77.88,Part ostect-metatar/tar,"Other partial ostectomy, tarsals and metatarsals"
77.89,Partial ostectomy NEC,"Other partial ostectomy, other bones"
77.90,Total ostectomy NOS,"Total ostectomy, unspecified site"
77.91,Tot chest cage ostectomy,"Total ostectomy, scapula, clavicle, and thorax [ribs and sternum]"
77.92,Total ostectomy-humerus,"Total ostectomy, humerus"
77.93,Tot ostect-radius/ulna,"Total ostectomy, radius and ulna"
77.94,Tot ostect-metacarp/carp,"Total ostectomy, carpals and metacarpals"
77.95,Tot ostectomy-femur,"Total ostectomy, femur"
77.96,Total patellectomy,"Total ostectomy, patella"
77.97,Tot ostect-tibia/fibula,"Total ostectomy, tibia and fibula"
77.98,Tot ostect-metatars/tars,"Total ostectomy, tarsals and metatarsals"
77.99,Total ostectomy NEC,"Total ostectomy, other bones"
78.00,Bone graft NOS,"Bone graft, unspecified site"
78.01,Bone graft to chest cage,"Bone graft, scapula, clavicle, and thorax [ribs and sternum]"
78.02,Bone graft to humerus,"Bone graft, humerus"
78.03,Bone graft-radius/ulna,"Bone graft, radius and ulna"
78.04,Bone grft to metacar/car,"Bone graft, carpals and metacarpals"
78.06,Bone graft to patella,"Bone graft, patella"
78.07,Bone graft-tibia/fibula,"Bone graft, tibia and fibula"
78.08,Bone graft-metatar/tar,"Bone graft, tarsals and metatarsals"
78.09,Bone graft NEC,"Bone graft, other bones"
78.10,Applic ext fix dev NOS,"Application of external fixator device, unspecified site"
78.11,Appl ext fix-chest cage,"Application of external fixator device, scapula, clavicle, and thorax [ribs and sternum]"
78.12,Applic ext fix-humerus,"Application of external fixator device, humerus"
78.13,Appl ext fix-radius/ulna,"Application of external fixator device, radius and ulna"
78.14,Appl ext fix-metacar/car,"Application of external fixator device, carpals and metacarpals"
78.15,Applic ext fix dev-femur,"Application of external fixator device, femur"
